Volume,Issue,Publication Year,Editor,Caption,Retail information,Photographer,date_column
106,9,1945,"Woolman Chase, Edna","The Golden Rule, done with mirrors—Vogue's gleaming cache of gifts, to choose from, many days- before-",,Richard Rutledge,1945_11_15
106,8,1945,"Woolman Chase, Edna","Circumstantial evidence that the ideals of beauty change like hem-lines. To wit: the pallid, frizzed- haired, cupid-",,Edwin Blumenfeld,1945_11_01
106,7,1945,"Woolman Chase, Edna","The price tags are anonymous... because these country-city clothes have the bold-built lines, the good fabrics,",,Constantin Joffé,1945_10_15
106,6,1945,"Woolman Chase, Edna","Almost as small as a head can be, as wide as a skirt can be, as big as sleeves can be...this dinner costume of",,John Rawlings,1945_10_01
106,5,1945,"Woolman Chase, Edna","All line, this torso dress. And to make it conform to yours, you make it or have it made. The how-to is Vogue",,Constantin Joffé,1945_09_15
106,4,1945,"Woolman Chase, Edna",Cutting across the bulkier skirt and shaped waist of this autumns silhouette is Madame Valentino's sharp stylus.,,Carl Oscar August Erickson,1945_09_01
106,3,1945,"Woolman Chase, Edna","Cover by Blumenfeld, famous",,who continues to experiment in his medium,1945_08_15
106,2,1945,"Woolman Chase, Edna","A matter of ""monochromatic"" furs, first of a series of atonal furs in this issue. Large figure: natural Asiatic",,John Rawlings,1945_08_01
106,1,1945,"Woolman Chase, Edna","Vogues eye-view of the Museum of Modern Art is through Marcel Duchamp's famed ""Window""...regarded as the ideal marriage of painting",,Erwin Blumenfeld,1945_07_01
106,1,1945,"Woolman Chase, Edna","Vogue s eye-view of the Museum of Modern Art is through Marcel Duchamp's famed ""Window""...regarded as the",,Edwin Blumenfeld,1945_07_01
105,10,1945,"Woolman Chase, Edna",JUNE COVER IS A VICTORY COVER—AND A MESSAGE FROM THE COMMANDERS OF OUR ARMY AND NAVY,,Eric Carl Erickson,1945_06_01
105,9,1945,"Woolman Chase, Edna","Cool, modern portrait of summer beauty under a sunshade. Calculated to make the Double-Chinned, the Puffy-",,Edwin Blumenfeld,1945_05_01
105,8,1945,"Woolman Chase, Edna","You might see these two women anywhere. Same age, weight, income. With worlds-apart tastc.both good. One,",,John Rawlings,1945_04_15
105,7,1945,"Woolman Chase, Edna","Vogue's spring cover is painted by Eugene Berman, Russian-born romantic painter, who has designed the",,Eugene Berman,1945_04_01
105,6,1945,"Woolman Chase, Edna",The woman behind the Red Cross is not in uniform. She has Time to give. Money to give. Blood to give. Without,,Erwin Blumenfeld,1945_03_15
105,5,1945,"Woolman Chase, Edna","Spring Song - duet for hat and dress. Black straw hat piled with organdie roses, by Jeanne Rousseau. Enka rayon",,John Rawlings,1945_03_01
105,4,1945,"Woolman Chase, Edna","In a spring abloom with suits this Vogue Design for Dressmaking is one of the brightest blossoms. Coat, No.",,Horst P,1945_02_15
105,3,1945,"Woolman Chase, Edna",Americana,,Erwin Blumenfeld,1945_02_01
105,2,1945,"Woolman Chase, Edna","Double-tiered toque of white silk faille, crossed with a blue grosgrain Decoration ribbon. Designed by Reine. Also",,Erwin Blumenfeld,1945_01_15
105,1,1945,"Woolman Chase, Edna","For a spectacular evening-at-home, cover. For a spectacular evening-at-home, a scarlet two- piece hostess gown",,Cecil Beaton,1945_01_01
104,12,1944,"Woolman Chase, Edna","Snowy Russian ermine beret. Ermine-collared black wool suit. Ermine muff. All, Hattie Carnegie originals.",,John Rawlings,1944_12_15
104,11,1944,"Woolman Chase, Edna","Somewhere between a dinner-dress and pyjamas this harem idea steps in, a masterful return in the quiet,",,John Rawlings,1944_12_01
104,9,1944,"Woolman Chase, Edna","White moire broadtail for evening - fabulous fur, with the casual soul, here, of a trench coat. Factors in this",,Irving Penn,1944_11_15
104,8,1944,"Woolman Chase, Edna",Across the face of beauty is the shadow of a man . . . even a man across the sea. His influence keeps her heart,,Erwin Blumenfeld,1944_11_01
104,7,1944,"Woolman Chase, Edna",Under the yellow and chartreuse haze of marabou and feathers is a chenille sailor. Spinach-green panne velvet,,John Rawlings,1944_10_15
104,6,1944,"Woolman Chase, Edna","New way to look for the Great Indoors. Jersey top of robins-egg blue wool jersey, skirt of Bemberg rayon",,Constantin Joffé,1944_10_01
104,5,1944,"Woolman Chase, Edna","The new blues are hard, clear, as brilliant as Gershwin s. They need: a softly-lighted make-up (Antoine's ""Pink",,Irving Penn,1944_09_15
104,4,1944,"Woolman Chase, Edna","Superlative fox stole worn with the simplest jersey jumper—Traina-Nor ell's new idea. Suit, $110. Turban, $40.",,John Rawlings,1944_09_01
104,3,1944,"Woolman Chase, Edna","COVER: DOUBLE-HEADER FOR SMART GIRLS, DESIGNED BY SALLY VICTOR FOR LEIGHTON. HAND-CROCHETED",,Erwin Blumenfeld,1944_08_15
104,2,1944,"Woolman Chase, Edna","HAT FOR HEROINES. HERE WALTER FLORELL BANKS WINTER ROSES ON VERMILION VELVET. BONWIT TELLER,",,John Rawlings,1944_08_01
104,1,1944,"Woolman Chase, Edna","Cover - Summer dinner-dress. Enka rayon crepe. Altman; Bonwit Teller, Phila.; Filene's.",,Irving Penn,1944_07_01
103,11,1944,"Woolman Chase, Edna","Abstract chic, involving red rayon jersey gloves, a leghorn sailor trimmed with satin ribbon, and Nina Wolf's",,Haanel Cassidy,1944_06_01
103,10,1944,"Woolman Chase, Edna","Beauty cover: Why flowers? Because they're the essence of beauty - in the garden, on your hat, or in the",,Gjon Mili,1944_05_15
103,9,1944,"Woolman Chase, Edna","Cotton Town Suit, typical of the confident, competent cottons shown in this issue—cottons adapted to all degrees",,Constantin Joffé,1944_05_01
103,8,1944,"Woolman Chase, Edna","Two ""Little Girls"" from Traina-Norell in box-coats. Pink Rodier wool and natural silk surah. Short-coat-dress",,John Rawlings,1944_04_15
103,7,1944,"Woolman Chase, Edna","This is perhaps Salvador Dali's most benign painting, to date. Even to his world of infinite emptiness, battle, and",,Salvador Dali,1944_04_01
103,6,1944,"Woolman Chase, Edna",,,,1944_03_15
103,5,1944,"Woolman Chase, Edna",,,,1944_03_01
103,4,1944,"Woolman Chase, Edna",,,,1944_02_15
103,3,1944,"Woolman Chase, Edna",Americana,,,1944_02_01
103,2,1944,"Woolman Chase, Edna","An absolutely new hat, absolutely flat, worn in an absolutely new place - over one ear. Mostly gold veil, partly",,Carl Oscar August Erickson,1944_01_15
103,1,1944,"Woolman Chase, Edna","Live-wire colour blocks on a blue base. Yellow Wear-Right gloves. Dorothy Gray's ""Headline Red"" lipstick. Wool",,John Rawlings,1944_01_01
102,12,1943,"Woolman Chase, Edna","To promote drama and protect ears on a frosty night, Hattie Carnegie's hood of rayon moire that's really a",,John Rawlings,1943_12_15
102,11,1943,"Woolman Chase, Edna",,,Irving Penn,1943_12_01
102,10,1943,"Woolman Chase, Edna",,,,1943_11_15
102,9,1943,"Woolman Chase, Edna",,,,1943_11_01
102,8,1943,"Woolman Chase, Edna",,,,1943_10_15
102,7,1943,"Woolman Chase, Edna",,,Irving Penn,1943_10_01
102,6,1943,"Woolman Chase, Edna","Make it yourself of cotton velvet with the brown bloom of nutria -- this gentle dress, a foil for your grandmother's",,John Rawlings,1943_09_15
102,5,1943,"Woolman Chase, Edna",,,,1943_09_01
102,4,1943,"Woolman Chase, Edna","ON THE COVER. Typical campus-citizen-of-the-world in a polydexterous grey flannel suit. For further details, see",,Horst P,1943_08_15
102,3,1943,"Woolman Chase, Edna","Big, enveloping greatcoat. Buttoned to the chin. Collared to the ears. Brown Juilliard wool Master Fabric with a",,Horst P,1943_08_01
102,2,1943,"Woolman Chase, Edna",Summer Reader. Time off with overtime pay in interest. Enka rayon crêpe shirtwaist and slacks; Clare Potter,,John Rawlings,1943_07_15
102,1,1943,"Woolman Chase, Edna",,,,1943_07_01
101,12,1943,"Woolman Chase, Edna",,,,1943_06_15
101,11,1943,"Woolman Chase, Edna",Whitest white short dinner-dress for evenings at home: of Galey and Lord birds-eye pique. From Lord and Taylor;,,John Rawlings,1943_06_01
101,10,1943,"Woolman Chase, Edna","All seven faces are the same girl's. Natural, healthy, beautiful—helped by make-up. She is Susann Shaw, Vogue's",,Horst P,1943_05_15
101,9,1943,"Woolman Chase, Edna",Cotton Blossom Pink supper dress of Everfast Quiltweave. $25. Bonwit Teller; Marshall Field; I. Magnin; Jordan,,John Rawlings,1943_05_01
101,8,1943,"Woolman Chase, Edna","New fashion: old-fashioned shirt-waist of handkerchief linen. High, starched collar, tucked front. Cellophane-",,Horst P,1943_04_15
101,7,1943,"Woolman Chase, Edna","Spring shower of accessories, by Lilly Dache. And a Carolyn Modes suit-dress, unflurried and fresh. Red, black,",,John Rawlings,1943_04_01
101,6,1943,"Woolman Chase, Edna",,,,1943_03_15
101,5,1943,"Woolman Chase, Edna","A suit with that able, admirable look of this spring. Neat wool checks, box-jacket, high-waisted skirt, white rayon",,John Rawlings,1943_03_01
101,4,1943,"Woolman Chase, Edna","On the cover – a spring suit for nimble needles to make. New—the waistcoat jacket, pressed skirt, bright brown",,Horst P,1943_02_15
101,3,1943,"Woolman Chase, Edna",Americana,,,1943_02_01
101,2,1943,"Woolman Chase, Edna","On the cover-the new trim, disciplined look. Red coat, pink suit and cap of Stroock wool, from Peck and Peck.",,Horst P,1943_01_15
101,1,1943,"Woolman Chase, Edna",Studying Vogue's Almanac a girl wearing green slacks; shocking-pink jacket; green suede play-shoes by Joyce.,,John Rawlings,1943_01_01
100,12,1942,"Woolman Chase, Edna","It’s the night before Christmas – well, practically. This girl wears a Russian ermine coat; Gunther. Flower-beaded",,Horst P,1942_12_15
100,11,1942,"Woolman Chase, Edna",,,,1942_12_01
100,10,1942,"Woolman Chase, Edna",Bright short evening dress of Rodier wool jersey; jersey gloves. In hair - sequin pins. All: Nettie Rosenstein,,René Bouët-Willaumez,1942_11_15
100,9,1942,"Woolman Chase, Edna",Make time to make yourself beautiful,,René Bouché,1942_11_01
100,8,1942,"Woolman Chase, Edna","On the cover - a pure wool suit, striped rayon taffeta bow. By Carolyn Modes; $40. Black fox hat and muff;",,Horst P,1942_10_15
100,7,1942,"Woolman Chase, Edna","A sequin-yoked dress and gay new accessories: Bright mule, long gloves, a Koret bag, Trifari jewellery, carryall,",,John Rawlings,1942_10_01
100,6,1942,"Woolman Chase, Edna",Felt hat by Dobbs—wonderful colour with almost anything; $11. Tweed suit; Altman. Kislav gloves; Best. Dorothy,,Horst P,1942_09_15
100,5,1942,"Woolman Chase, Edna",,,,1942_09_01
100,4,1942,"Woolman Chase, Edna","On our cover, college beige. Wyncord corduroy suit, $30. Turquoise-lined coat, $35. Beret, $6. Gloves are by",,Horst P,1942_08_15
100,3,1942,"Woolman Chase, Edna",,,,1942_08_01
100,2,1942,"Woolman Chase, Edna","Holding open the cover of the issue - finger-tips wearing ""Temple Fire"", a Chen Yu Fashion Lacquer. Smiling over",,Alexander Liberman,1942_07_15
100,1,1942,"Woolman Chase, Edna",,Model in a white draped gown standing between two American flags entitled United We Stand,Toni Frissell,1942_07_01
99,12,1942,"Woolman Chase, Edna","On the hand on our cover - a new timekeeper, Cartier's diamond-and-gold wrist-watch; a timely ring of",,Horst P,1942_06_15
99,11,1942,"Woolman Chase, Edna","Costume on our cover: it supports summer efficiency, defies summer heat. Silk-and-rayon shantung jacket and",,John Rawlings,1942_06_01
99,10,1942,"Woolman Chase, Edna",,,,1942_05_15
99,9,1942,"Woolman Chase, Edna","Rayon-and-cotton suit, b B. H. Wragge; washable and reasonable ($25); hat; gloves: Bonwit Teller; Marshall",,,1942_05_01
99,8,1942,"Woolman Chase, Edna","On cover: Pink jacket, black skirt, dotted blouse; linen, and rayon shantung. Carolyn Modes suit, $35. Hat, $17.",,Horst P,1942_04_15
99,7,1942,"Woolman Chase, Edna","A hunting-pink jacket, piped in green grosgrain—with a draw-string look at the waist. Jacket and skirt of Botany",,John Rawlings,1942_04_01
99,6,1942,"Woolman Chase, Edna","Grey woollen suit; striped Rodier wool waistcoat; red cap. The costume, a Valentina Original. The jewels -",,Horst P,1942_03_15
99,5,1942,"Woolman Chase, Edna","On the cover - a bright red and blue Rodier wool jersey, Traina-Norell suit; at Bonwit Teller; I. Magnin; and",,Horst P,1942_03_01
99,4,1942,"Woolman Chase, Edna","Eternal triangle—the Hat, the Man, and You. This issue shows you how to reconcile all three. Begin right here—",,John Rawlings,1942_02_15
99,3,1942,"Woolman Chase, Edna",Americana Life in Wartime Women in the Morale Corps Women in the Service Corps,,,1942_02_01
99,2,1942,"Woolman Chase, Edna","A hat to lift others' spirits--and your own. A zebra-striped helmet that ties securely, and gloves of the same silk",,René Bouët-Willaumez,1942_01_15
99,1,1942,"Woolman Chase, Edna","Freshly flowering for the South or for the spring-bag, hat, and blouse of the identical Bianchini silk print. Nettie",,John Rawlings,1942_01_01
98,12,1941,"Woolman Chase, Edna",,Woman in Grecian robe seen behind long white candles,John Rawlings,1941_12_15
98,11,1941,"Woolman Chase, Edna",,,,1941_12_01
98,10,1941,"Woolman Chase, Edna",The House of Vanderbilt - 60 Years of New York Society,,,1941_11_15
98,9,1941,"Woolman Chase, Edna","An un-classic beauty - one of today's young models, Bettina Bollegard. Enchanting contradictions - slanting eyes",,Horst P,1941_11_01
98,8,1941,"Woolman Chase, Edna",Mileage for your money and wizardry for your wardrobe--this new Hockanum wool suit. Carolyn Modes design;,,Horst P,1941_10_15
98,7,1941,"Woolman Chase, Edna","Dedicated to the proposition that your feet can be as expressive as your hands, that they deserve to be",,Eric Carl Erickson,1941_10_01
98,5,1941,"Woolman Chase, Edna","Glowing news for autumn - this suit of beloved velveteen, by Nettie Rosenstein. New... the colour ... the detailed,",,Horst P,1941_09_01
98,4,1941,"Woolman Chase, Edna",New way to go on college week-ends - basque jacket over American dirndl skirt; $39.95. New down-in-back,,Horst P,1941_08_15
98,3,1941,"Woolman Chase, Edna","Superb exponent of the down-in-back movement of autumn hats - this one of mink. Covers hair, reaches",,Horst P,1941_08_01
98,2,1941,"Woolman Chase, Edna",Autumn Fashion Forecast,,René Bouët-Willaumez,1941_07_15
